"","resRA","rrr","Vmag","SAO"
"636",2.168027778,-43.81555556,6.32,215794
"637",2.173777778,-50.82444444,6.12,232658
"638",2.1895,-10.05222222,6.01,148262
"639",2.193277778,-1.825277778,5.93,129739
"640",2.241416667,66.52444444,6.07,12180
"641",2.228194444,58.56111111,6.44,23044
"642",2.206194444,30.30305556,4.94,55347
"643",2.220361111,44.23166667,4.83,37867
"644",2.210416667,24.16777778,5.96,75203
"645",2.22675,51.06583333,5.31,23047
"646",2.213361111,21.21083333,5.27,75204
"647",2.234055556,47.48416667,6.06,37878
"648",2.217583333,15.27972222,5.71,92841
"649",2.216666667,8.846666667,4.37,110408
"650",2.213194444,-2.393611111,5.54,129752
"651",2.216916667,-21.00027778,5.86,167637
"652",2.215138889,-30.72388889,5.28,193573
"653",2.266083333,47.81138889,6.33,37905
"654",2.281027778,57.05527778,6.48,23115
"655",2.265611111,33.35888889,5.28,55397
"656",2.262777778,25.78305556,5.79,75239
"657",2.261888889,25.04305556,5.58,75238
"658",2.257861111,-9.465555556,6.55,129781
"659",2.242222222,-41.16666667,5.91,215831
"660",2.284222222,34.22416667,4.87,55420
"661",2.299972222,57.89972222,5.75,23143
"662",2.30125,57.51666667,5.98,23149
"663",2.292611111,44.30694444,6.7,NA
"664",2.288583333,33.84722222,4.01,55427
"665",2.286222222,23.76777778,6.55,75262
"666",2.283055556,-6.422222222,5.51,129798
"667",2.237416667,-67.84166667,5.55,248518
"668",2.336916667,64.33722222,6.6,12226
"669",2.302083333,19.90111111,5.62,92877
"670",2.321333333,47.38,5.3,37948
"671",2.319694444,46.4725,6.21,37947
"672",2.300388889,1.757777778,5.58,110456
"673",2.322972222,48.95527778,6.37,37949
"674",2.275166667,-51.51222222,3.56,232696
"675",2.315833333,28.6425,5.03,75276
"676",2.316111111,23.16777778,6.46,75277
"677",2.327027778,39.835,6.63,55453
"678",2.257916667,-67.74638889,5.69,248521
"679",2.344833333,47.31083333,6.11,37955
"680",2.334555556,30.18833333,6.47,75287
"681",2.322416667,-2.9775,3.04,129825
"682",2.3495,50.15138889,5.59,37960
"683",2.31625,-25.94555556,6.34,167697
"684",2.328,-4.345555556,6.5,129830
"685",2.372611111,55.84555556,5.17,23256
"686",2.323527778,-41.84833333,6.37,215860
"687",2.380638889,41.39638889,5.82,37986
"688",2.33175,-55.94472222,5.81,232717
"689",2.365722222,0.395833333,5.28,110495
"690",2.397722222,55.36444444,6.28,23283
"691",2.370111111,-0.885,5.42,129858
"692",2.367055556,-10.77777778,5.46,148354
"693",2.368055556,-17.66222222,5.87,148356
"694",2.406916667,50.00666667,5.19,38005
"695",2.375722222,-23.81638889,5.2,167736
"696",2.421111111,56.61,6.25,23304
"697",2.382722222,-18.35444444,6.22,148366
"698",2.369944444,-43.2,6.31,215878
"699",2.427055556,50.27861111,4.71,23319
"700",2.385138889,-37.57638889,6.53,193679
"701",2.381833333,-51.09222222,5.92,232736
"702",2.413611111,10.61055556,5.47,92932
"703",2.405583333,-25.8475,6.44,167757
"704",2.416222222,-2.78,6.33,129888
"705",2.362472222,-68.65944444,4.09,248545
"706",2.409388889,-40.84055556,6.18,215892
"707",2.484444444,67.4025,4.52,12298
"708",2.4325,-12.29055556,4.89,148385
"709",2.464388889,50.56972222,6.12,23353
"710",2.433416667,-15.34111111,5.83,148386
"711",2.451944444,27.01333333,6.18,75370
"712",2.457694444,31.80138889,5.54,55570
"713",2.443111111,-20.04277778,5.88,167795
"714",2.414972222,-60.31194444,5.35,248555
"715",2.381194444,-73.64583333,5.01,255880
"716",2.490277778,55.53638889,6.51,23369
"717",2.469444444,29.66944444,5.29,75382
"718",2.469305556,8.46,4.28,110543
"719",2.466666667,1.960833333,6.45,110542
"720",2.480138889,29.93194444,5.89,75391
"721",2.44975,-47.70388889,4.25,215906
"722",2.423972222,-66.49472222,6.41,248556
"723",2.487111111,23.46888889,6.19,75398
"724",2.467138889,-33.81111111,5.14,193723
"725",2.493138889,9.565833333,6.07,110565
"726",2.504611111,33.83388889,6.25,55611
"727",2.4765,-31.1025,6.11,193727
"728",2.509,25.235,5.92,75407
"729",2.510666667,19.85527778,6.15,92979
"730",2.498722222,-22.68277778,6.77,167832
"731",2.515111111,17.70388889,6.23,92983
"732",2.512555556,0.255277778,6,110583
"733",2.503833333,-25.18638889,6.51,167837
"734",2.467888889,-64.29972222,6.37,248567
"735",2.509111111,-22.54555556,6.1,167839
"736",2.535055556,36.14722222,5.15,55635
"737",2.525027778,2.267222222,5.25,110589
"738",2.547916667,34.5425,5.83,55650
"739",2.535944444,-1.035,5.35,129959
"740",2.534777778,-15.24472222,4.75,148445
"741",2.548361111,15.03472222,6.04,92998
"742",2.537444444,-36.4275,6.3,193759
"743",2.633888889,72.81833333,5.16,4694
"744",2.551944444,-34.65,5.9,193763
"745",2.561166667,-20.00194444,6.21,167878
"746",2.591083333,39.66444444,6.36,55680
"747",2.626694444,65.74555556,5.78,12361
"748",2.594111111,37.31222222,5.71,55684
"749",2.564083333,-28.2325,4.9,167882
"750",2.596333333,34.6875,5.35,55687
"751",2.584472222,7.471388889,6.18,110625
"752",2.578527778,-7.859444444,5.75,129984
"753",2.601361111,6.886944444,5.82,110636
"754",2.597916667,5.593333333,4.86,110635
"755",2.565166667,-51.09361111,6.24,232818
"756",2.615888889,38.73277778,5.9,55705
"757",2.611916667,31.6075,6.1,55703
"758",2.617361111,34.26388889,5.3,NA
"759",2.6,-7.831666667,5.53,130004
"760",2.622444444,39.89583333,6.54,55715
"761",2.618444444,32.89194444,6.25,55711
"762",2.559333333,-62.58694444,6.77,248595
"763",2.610527778,12.4475,5.68,93022
"764",2.616027778,24.64833333,7.09,75470
"765",2.616805556,24.6475,6.5,75471
"766",2.60975,7.729722222,5.81,110640
"767",2.602583333,-30.04472222,5.75,193795
"768",2.638277778,37.72666667,6.18,55729
"769",2.641055556,38.08944444,6.3,55735
"770",2.633555556,7.695277778,6.39,110653
"771",2.628277778,-3.396111111,5.65,130026
"772",2.616277778,-34.57833333,5.79,193811
"773",2.646944444,21.96138889,5.43,75495
"774",2.796555556,81.44833333,5.78,433
"775",2.643583333,3.443055556,6.21,110655
"776",2.527916667,-79.10944444,5.28,255898
"777",2.638527778,-30.19416667,5.83,193829
"778",2.623444444,-52.54305556,5.31,232835
"779",2.658055556,0.328611111,4.07,110665
"780",2.640222222,-37.99055556,6.49,193834
"781",2.659388889,-11.87222222,4.84,148528
"782",2.678083333,27.06083333,5.3,75510
"783",2.671027778,6.111944444,6.25,110673
"784",2.670083333,-9.453055556,5.78,130047
"785",2.717444444,55.10583333,5.77,23555
"786",2.667361111,-30.63388889,6.52,193846
"787",2.716583333,53.52611111,5.84,23556
"788",2.704138889,40.19388889,4.91,55793
"789",2.663333333,-42.89166667,4.75,215996
"790",2.687194444,-0.695833333,5.71,130055
"791",2.747138889,67.82472222,5.95,12421
"792",2.717194444,48.26555556,6.48,38274
"793",2.706111111,20.01166667,5.69,93062
"794",2.677777778,-39.85555556,4.11,215999
"795",2.69675,-3.213333333,6.05,130061
"796",2.692777778,-14.54944444,5.98,148550
"797",2.708027778,10.74166667,6.3,93067
"798",2.658805556,-64.28194444,6.55,248616
"799",2.736666667,49.22833333,4.12,38288
"800",2.734777778,44.29694444,5.43,38289
"801",2.724194444,27.70722222,4.66,75532
"802",2.677666667,-54.55,5.21,232857
"803",2.730888889,25.63805556,6.35,75539
"804",2.721666667,3.235833333,3.47,110707
"805",2.701833333,-38.38388889,6.01,193873
"806",2.659833333,-68.26694444,4.11,248621
"807",2.702361111,-46.52444444,6.1,216013
"808",2.738638889,17.76388889,6.46,93081
"809",2.742472222,15.31166667,5.77,93082
"810",2.709305556,-50.80027778,5.41,232864
"811",2.735388889,-13.85861111,4.25,148575
"812",2.749333333,12.44583333,5.18,93083
"813",2.749027778,10.11416667,4.27,110723
"814",2.722305556,-40.5275,6.36,216019
"815",2.815416667,69.63416667,6.18,12445
"816",2.755805556,4.711666667,6.03,110730
"817",2.739027778,-32.525,6.22,193888
"818",2.751722222,-18.5725,4.47,148584
"819",2.782861111,35.98361111,6.25,55868
"820",2.784305556,35.555,6.3,55872
"821",2.736305556,-52.57055556,6.15,232871
"822",2.754583333,-46.28722222,6.85,216036
"823",2.724055556,-66.71444444,6.26,248632
"824",2.798472222,29.24722222,4.51,75578
"825",2.825222222,57.08416667,6.25,23637
"826",2.779222222,-21.63972222,6.49,168045
"827",2.786444444,-22.48555556,6.47,168051
"828",2.808916667,18.28361111,5.82,93118
"829",2.866305556,68.88861111,5.8,12472
"830",2.81275,25.18805556,5.86,75588
"831",2.824194444,37.32611111,6.45,55910
"832",2.798888889,-12.46055556,6.9,148612
"833",2.757638889,-63.70444444,5.74,248642
"834",2.844944444,55.89555556,3.76,23655
"835",2.792694444,-35.55083333,6.51,193916
"836",2.821527778,17.46416667,5.22,93127
"837",2.759055556,-67.61666667,4.84,248644
"838",2.833055556,27.26055556,3.63,75596
"839",2.862638889,58.31472222,6.45,23662
"840",2.843083333,38.31861111,4.23,55928
"841",2.818166667,-32.40583333,4.46,193931
"842",2.861583333,46.84194444,5.88,38397
"843",2.858555556,35.05972222,4.53,55946
"844",2.830833333,-24.56027778,6.14,168081
"845",2.831722222,-27.94166667,5.39,168082
"846",2.881111111,52.99777778,6.36,23674
"847",2.858222222,15.08194444,5.49,93144
"848",2.837444444,-35.84361111,5.92,193940
"849",2.889222222,48.56944444,6.26,38418
"850",2.850638889,-21.00416667,4.75,168094
"851",2.844555556,-35.67611111,5.47,193944
"852",2.817083333,-62.80666667,5.26,248656
"853",2.846638889,-39.93166667,6.36,216065
"854",2.904305556,52.7625,3.95,23685
"855",2.895166667,38.3375,5.33,55975
"856",2.886583333,16.48333333,6.31,93164
"857",2.875583333,-12.76944444,6.04,148647
"858",2.865361111,-30.81444444,6.4,193951
"859",2.880694444,-9.441111111,6.32,130160
"860",2.932472222,61.52111111,5.59,12517
"861",2.940222222,64.3325,6.24,12519
"862",2.893138889,-22.37638889,5.95,168121
"863",2.892888889,-38.43694444,5.92,193965
"864",2.947388889,51.26083333,6.22,23721
"865",2.942611111,47.16388889,6.02,38455
"866",2.872,-62.90972222,6.03,248673
"867",2.930138889,18.33166667,5.91,93189
"868",2.898027778,-49.89027778,4,NA
"869",2.940583333,18.02305556,5.63,93195
"870",2.937166667,8.381666667,5.97,110851
"871",2.901805556,-50.87138889,6.21,232933
"872",2.84125,-75.06694444,4.75,255929
"873",2.954805556,31.93416667,5.11,56031
"874",2.940472222,-8.898055556,3.89,130197
"875",2.943722222,-3.712222222,5.17,130199
"876",2.967305556,38.615,6.04,56036
"877",2.951277778,4.501111111,6.11,110865
"878",2.968111111,20.66861111,5.8,75662
"879",2.979361111,39.66277778,4.7,56047
"880",2.905805556,-64.43555556,6.56,248681
"881",3.102166667,79.41861111,5.49,4810
"882",2.984361111,35.18305556,4.93,56052
"883",2.956583333,-23.86194444,5.45,168183
"884",2.953638889,-29.85527778,6.29,194002
"885",2.997194444,47.22083333,5.47,38493
"886",2.994416667,41.03305556,5.89,38492
"887",2.986861111,21.34027778,4.63,75673
"888",2.986861111,21.34027778,4.63,75673
"889",2.96825,-23.60611111,5.84,168191
"890",3.0145,52.35166667,5.28,23763
"891",3.014833333,52.35222222,6.74,23765
"892",2.978333333,-2.7825,5.23,130215
"893",2.959083333,-38.19111111,6.41,194007
"894",3.003277778,38.13166667,6.11,56067
"895",2.979833333,-9.776388889,6.14,130216
"896",2.99525,8.9075,4.7,110889
"897",2.971027778,-40.30472222,3.24,216113
"898",2.971194444,-40.30444444,4.35,216114
"899",2.994777778,-2.465,5.56,130228
"900",2.985166667,-28.90694444,6.14,168202
"901",2.993361111,-25.27416667,5.71,168209
"902",3.01225,10.87027778,5.95,93232
"903",2.993972222,-32.50722222,6.31,194023
"904",3.014166667,-2.878611111,6.11,130242
"905",3.031694444,26.46222222,5.9,75693
"906",3.195222222,81.47055556,5.95,500
"907",3.019444444,-7.662777778,5.75,130243
"908",3.031194444,5.336111111,6.25,110915
"909",2.979944444,-64.07138889,4.99,248701
"910",3.039583333,4.352777778,5.61,110921
"911",3.038,4.089722222,2.53,110920
"912",3.03225,-9.961388889,5.83,148721
"913",3.035916667,-6.494722222,6.19,130251
"914",3.027138889,-28.09166667,5.89,168238
"915",3.079944444,53.50638889,2.93,23789
"916",3.058416667,28.26972222,6.36,75709
"917",3.045083333,-7.685277778,5.32,130254
"918",3.092333333,56.70583333,4.76,23791
"919",3.039861111,-23.62444444,4.09,168249
"920",3.094416667,56.06861111,6.11,23793
"921",3.086277778,38.84027778,3.39,56138
"922",3.121944444,64.05777778,5.89,12608
"923",3.089111111,40.5825,6.05,38559
"924",3.077972222,15.85611111,6.49,93260
"925",3.071222222,-7.600833333,5.26,130269
"926",3.07725,1.863611111,6.05,110945
"927",3.09075,25.25527778,6.8,75723
"928",3.09075,25.25527778,7,75723
"929",3.048861111,-46.975,5.82,216150
"930",3.134416667,52.21333333,6.31,23825
"931",3.106583333,13.18722222,5.62,93276
"932",3.198972222,74.39361111,4.87,4840
"933",3.129833333,47.30833333,6.41,38587
"934",3.060222222,-59.73777778,5.11,232981
"935",3.109305556,-6.088611111,5.27,130284
"936",3.136138889,40.95555556,2.12,38592
"937",3.151111111,49.61333333,4.05,38597
"938",3.123805556,17.88,6.11,93284
"939",3.037611111,-71.9025,5.53,255945
"940",3.139222222,18.795,6.27,93293
"941",3.158277778,44.85722222,3.8,38609
"942",3.144083333,8.470833333,6.28,111002
"943",3.130805556,-27.83111111,6.19,168321
"944",3.160194444,29.07694444,5.72,75757
"945",3.169111111,27.82,6.42,75762
"946",3.174166667,26.89638889,6.02,75771
"947",3.188166667,39.61166667,4.63,56224
"948",3.177472222,11.8725,5.98,93320
"949",3.207333333,47.72583333,6.33,38638
"950",3.202666667,42.37611111,6.15,38635
"951",3.193833333,19.72666667,4.35,93328
"952",3.189416667,13.04777778,6.12,93327
"953",3.1765,-23.73833333,6.38,168354
"954",3.203944444,27.25694444,5.79,75788
"955",3.188555556,-3.811666667,6.05,130328
"956",3.223333333,48.17694444,5.9,38652
"957",3.188,-16.02527778,6.26,148821
"958",3.207333333,6.660833333,5.56,111044
"959",3.130333333,-69.26555556,6.15,248742
"960",3.174277778,-48.73416667,6.12,216197
"961",3.338805556,77.73472222,5.45,4875
"962",3.212888889,-1.196111111,5.06,130355
"963",3.201194444,-28.98694444,3.87,168373
"964",3.263333333,57.14083333,5.79,23903
"965",3.538916667,84.91111111,5.61,550
"966",3.249083333,42.50388889,6.07,38674
"967",3.292111111,65.65861111,6.36,12686
"968",3.207166667,-44.41972222,5.93,216209
"969",3.270055556,50.93777778,5.03,23914
"970",3.217083333,-35.94388889,6.27,194163
"971",3.255694444,30.55666667,5.52,56285
"972",3.248361111,21.04444444,4.89,75810
"973",3.267972222,45.34583333,6.16,38685
"974",3.227222222,-29.80416667,6.16,168397
"975",3.263055556,32.85638889,6.31,56293
"976",3.267194444,34.68861111,6.25,56296
"977",3.209222222,-57.32166667,5.74,233037
"978",3.276416667,32.18361111,6.06,56308
"979",3.2865,40.48333333,6.45,38700
"980",3.250055556,-26.10027778,6.25,168406
"981",3.125555556,-78.98944444,5.57,255962
"982",3.2965,44.025,5.47,38704
"983",3.266916667,-5.918611111,6.17,130388
"984",3.263888889,-8.819722222,4.8,130387
"985",3.333166667,65.65222222,4.84,12704
"986",3.296055556,39.28333333,5.96,56322
"987",3.3105,50.22222222,5.15,23944
"988",3.276583333,-9.154444444,6.14,130395
"989",3.318777778,50.095,5.03,38714
"990",3.269805556,-30.8275,6.65,194197
"991",3.312166667,34.22277778,4.82,56340
"992",3.306222222,-0.930277778,5.38,130408
"993",3.300777778,-28.79694444,5.91,168449
"994",3.306138889,-22.51138889,4.88,168452
"995",3.332166667,27.07111111,5.9,75863
"996",3.322694444,3.370277778,4.83,111120
"997",3.311444444,-18.55972222,5.71,148897
"998",3.290722222,-47.75166667,5.85,216246
"999",3.339,29.04833333,4.47,75871
"1000",3.340444444,25.66277778,6.12,75875
"1001",3.364611111,49.07083333,5.93,38753
"1002",3.357361111,43.32944444,4.95,38750
"1003",3.325277778,-21.75777778,3.69,168460
"1004",3.326333333,-24.12305556,5.61,168462
"1005",3.353777778,21.14694444,5.28,75886
"1006",3.296166667,-62.57527778,5.54,248770
"1007",3.351888889,3.675555556,5.69,111142
"1008",3.332138889,-43.06972222,4.27,216263
"1009",3.41125,64.58611111,5.23,12743
"1010",3.303583333,-62.50638889,5.24,248774
"1011",3.387,49.21333333,5.29,38768
"1012",3.369972222,27.6075,5.52,75892
"1013",3.345888889,-26.60638889,6.39,168475
"1014",3.299722222,-66.92694444,6.05,248776
"1015",3.379222222,20.74194444,5.09,75899
"1016",3.356666667,-23.63527778,5.52,168482
"1017",3.405388889,49.86111111,1.79,38787
"1018",3.371194444,-25.58777778,6.35,168493
"1019",3.40825,33.53583333,5.61,56419
"1020",3.430111111,53.92166667,6.51,24024
"1021",3.35925,-47.77694444,6.39,216278
"1022",3.405138889,24.72416667,5.5,75912
"1023",3.394194444,4.881944444,6.38,111161
"1024",3.388277778,-7.794166667,6.2,130457
"1025",3.266,-77.38833333,5.52,255973
"1026",3.419277778,41.25722222,6.51,38809
"1027",3.40725,20.80361111,6.08,75915
"1028",3.402805556,12.62944444,6.04,93416
"1029",3.432611111,49.12083333,6.09,38817
"1030",3.413555556,9.028888889,3.6,111172
"1031",3.395722222,-32.70722222,6.5,194268
"1032",3.505416667,71.86388889,6.32,4917
"1033",3.473222222,60.25555556,6.49,12770
"1034",3.467527778,49.06277778,4.98,38849
"1035",3.484472222,59.94027778,4.21,24054
"1036",3.450888889,18.75638889,6.57,93436
"1037",3.481222222,49.84833333,5.58,38862
"1038",3.452833333,9.732777778,3.74,111195
"1039",3.455194444,12.735,6.28,93439
"1040",3.498583333,58.87861111,4.54,24061
"1041",3.472444444,33.8075,5.61,56475
"1042",3.432166667,-35.92083333,6.39,194289
"1043",3.503138889,59.36611111,6.13,24062
"1044",3.489472222,49.50888889,4.67,38872
"1045",3.439583333,-27.3175,5.93,168544
"1046",3.500055556,55.45194444,5.09,24064
"1047",3.490611111,46.93777778,6.24,38874
"1048",3.474055556,22.80416667,6.03,75945
"1049",3.436583333,-41.63694444,6.32,216316
"1050",3.466944444,-11.28666667,5.73,148972
"1051",3.510277778,48.10361111,5.82,38893
"1052",3.509583333,47.99527778,4.36,38890
"1053",3.400694444,-69.62472222,6.15,248797
"1054",3.459277778,-35.68138889,5.71,194312
"1055",3.586777778,73.34694444,6.57,4936
"1056",3.524833333,49.20972222,6.29,38906
"1057",NA,NA,NA,NA
"1058",3.469861111,-35.85333333,6.5,194318
"1059",3.530305556,49.40083333,6.39,38912
"1060",3.494194444,-6.805,5.99,130520
"1061",3.506805556,11.33638889,5.14,93463
"1062",3.493333333,-12.67472222,5.59,148985
"1063",3.535722222,48.02361111,5.47,38917
"1064",3.426722222,-69.33638889,5.96,248804
"1065",3.522444444,27.57194444,5.96,75970
"1066",3.514555556,12.93666667,4.11,93469
"1067",3.512611111,6.188611111,5.94,111230
"1068",3.558916667,58.765,6.4,24093
"1069",3.540638889,46.05694444,5.31,38924
"1070",3.510305556,-5.075277778,4.73,130528
"1071",3.561444444,57.86888889,6.37,24098
"1072",3.544194444,44.85555556,6.41,38927
"1073",3.560833333,54.97472222,5.98,24099
"1074",3.544444444,35.46166667,5.9,56531
"1075",3.498611111,-42.63416667,5.78,216347
"1076",3.503777778,-41.37,6.12,216350
"1077",3.583555556,60.04111111,6.46,24111
"1078",3.55975,39.89944444,5.81,56538
"1079",3.543333333,9.373611111,5.77,111246
"1080",3.656888889,75.73972222,6.27,4953
"1081",3.510277778,-47.37527778,5.99,216357
"1082",3.531638889,-25.61416667,6.38,168612
"1083",3.489638889,-62.9375,4.72,248819
"1084",3.548833333,-9.458333333,3.73,130564
"1085",3.568972222,17.83277778,6.17,93494
"1086",3.574055556,24.46444444,5.92,75999
"1087",3.608166667,48.19277778,4.23,38980
"1088",3.563138889,-21.63277778,4.27,168634
"1089",3.580333333,6.417777778,6.49,111273
"1090",3.543,-50.37861111,5.68,233152
"1091",3.577055556,-9.868611111,6.25,149047
"1092",3.514333333,-66.48972222,5.83,248825
"1093",3.565777778,-31.08027778,6.2,194375
"1094",3.638805556,56.93277778,6.3,24133
"1095",3.575972222,-31.87472222,6.4,194379
"1096",3.547666667,-61.01694444,6.41,248834
"1097",3.633388889,42.58305556,6.42,38999
"1098",3.599361111,-11.19361111,5.57,149057
"1099",3.613138889,0.587777778,5.71,111291
"1100",3.604833333,-17.46694444,5.23,149063
"1101",3.614555556,0.401666667,4.28,111292
"1102",3.629944444,15.43083333,6.39,93524
"1103",3.650027778,20.91583333,6.5,76045
"1104",3.573527778,-65.76444444,6.75,248842
"1105",3.702583333,63.21666667,5.1,12874
"1106",3.61825,-40.27472222,4.58,216405
"1107",4.167083333,86.62611111,5.86,623
"1108",3.641444444,-7.391666667,5.85,130628
"1109",3.499666667,-78.35194444,5.7,255998
"1110",3.657138889,16.53666667,6.16,93536
